Survey ID,NPS,Reason for Rating,CSAT
28752759,4,Nag add ng bayarin na walang notice,4
28553235,8,Maganda naman ang servicio ng PLDT basta hindi lng nag kaka problema,8
28753206,10,Easy to understand and agent assisted me well,10
28753518,10,CS Agent made above and beyond service. Walk through was clear and concern were addressed appropriately.,10
28755078,10,"Very accomodating, all questions are answered politely and clear information",10
28753184,7,"The agents I’ve talked to were helpful
To the best of their knowledge",8
28754712,10,All good,10
28752632,8,Nvm,5
28578919,10,Had a greet time..very interactive,10
28578737,0,"hindi nila inuupdate yung ticket namen. Jan 22 until now, Jan 27 hindi pa den aayos yung internet namen.",0
28574192,8,Excellent .,8
28754288,0,"I still don't have an internet service since January 15, mag papapunta daw ng line technician para daw e check ang poste at ang router sa bahay ko pero wala namang dumating. It's been two hindi pa din na reresolve yung issue. I've been calling everyday to follow-up kaso walang nangyayare. Poor service",0
28751456,4,"The agents and the support team are not really helpful. I raised a concern regarding unposted payments and I received no update after sending the required proof of payments. They could not tell me the reason why they cancelled the OR  and telling me it was returned but I did not received the returned amount in gcash.I used Gcash for the payment. Upon follow up, the agents tell me different dates the amount was reversed and returned to my gcash account.",2
28754374,10,Fast solutions,9
28750136,10,10 po kase nag reply po sila at tumutugon po sa nga chat,10
28750586,5,I was told that I will be forwarded to special billing so that my inquiries will be clarified. I waited for more or less 20 minutes for my call to be forwarded to billing but the call won’t get through. There was no agent available to take the call.,1
28745392,9,"Mabilis sumagot sa aking tawag ang customer service 
.at na aksyunan agad ang problema ng aming internet connection",9
28735076,0,Dsat,0
28733086,10,good conversation,10
28750397,10,"The CSR who handled my requests waa very courteuos, patient, helpful and intelligent. She even suggested solutions to my concerns that was very practical and a best example of finding ways for her client.",10
28750404,6,How many times i called for the Barred IDD still not fixed yet,8
28564136,7,Magandang hapon pldt hotline ok nman ang iyong serbisyo  medyo mabagal lang yong maintence ng naka assign dito sa amin area pagdating ng may sira ang linya.salamat po,9
28747546,10,Binigyan agad ng aksyon ang aking problem regarding my telephone unit.,10
28745006,6,Depends on the services and promos,7
28725438,9,"The representative is helpful and I am hoping that this could fix my signal, I was getting 200 mbps 8-9 months ago then last year february it was started on giving us slow connection, from 200 mbps download and upload speed down to 30 mbps, whats going on with your service PLDT?",9
28687589,0,Ongoing payment issues,0
28749103,10,"Fast resolve of the problem. Within the day! The person who fixed the problem has a positive attitude, very accommodating and fast.",10
28577586,7,Okay nmn yung mga nkausap ko at naibigay nila ang aking needs,9
28744300,1,Fast assisting,2
28745146,4,Nd po Kasi naayos connection namin while talking to the customer service,5
28564509,8,"Call agent are very accommodating and responsive. But your services, I have experience on/off internet service everyday for 3 hrs more or less since December 2023 until now.",8
28565440,10,Maganda ang serbisyo,10
28747805,9,Satisfied,9
28739314,8,100%,8
28710368,5,Need to always call the hotline just to tell us to wait for 48hrs to resolve or a tech will come & visit. & 1 will be ok then the rouine comes back again and again... the problem never gets to resolve..we couldnt even reach the said mbps that we paid on every month,5
28749091,10,All good service,10
28747547,0,Inconvenience and poor service,0
28744643,3,D ako binabalikan  nka hang n lang,4
28747309,0,Slow resolution of concerns... always having problem in internet connections... several tickets was raised but the concern was being taken for granted....,0
28745848,1,"Up to now my migration is not being attended and my landline is not also working.  My request of migration was dated August 12, 2023 and up to now no action was done. My recent job order was dated Jan 10, 2024 and up to now, no technician bothered to visit me in spite  of almost my daily call to 171 option 3. Can you think that I can recommend pldt for all the inconvenience that I'm experiencing? Please attend now to my REQUEST. Thank you.",1
28737996,10,Friendly si Ms. Gilyn ☺️,10
28745215,7,Irerekomenda ko po ito pero dipende rin po sa sitwasyon.,9
28745113,10,Easy to contact. Request is granted.,10
28562724,10,Quick response and considerate.,10
28746445,0,"I have the same issue for the 13th times na never na resolved at patuloy na naitagged n resolved. Gagana ung landline for few mins to next day pero mawawala na nama ung nakikita sa screen ng landline, yes matatawagan ung phone at mag ring xa pero pag sinagot ko continuous lang ang ring at wala akong marinig sa kabilang line. Ang internet connection madalas walang internet at madalas sobrang bagal. Very poor service.",5
28726293,6,Rep was accommodating and respectful,7
28746709,10,"The lock-up period for my internet plan has expired so I called up 2 times to inquire about the available plans. Both customer service reps were knowledgeable, friendly, and helpful.",10
28746945,10,Very Accommodate,10
28548028,9,Maayos naman po pagsagot ang concern ko,9
28744790,10,Maayos na explanation and mabait kausap,10
28730256,10,Good customer service,10
28746812,5,Hindi na solve yong complaint/concern ko.,5
28746384,10,Very accomodating and respectful ng nag cater po ng personnel nyu po.,10
28747781,8,Ok naman at nasagot ng maayos ang aking katanungan.,8
28747110,9,Madali lang ang pag turo niya sa akin,10
28747722,10,Its not the representatives fault but the pldts fault,10
28747106,8,I just want to give 8 rate score to the 2nd representative and also 1 rate score by the first reps. that I spoke,8
28745681,10,Fast efficient servicing of our concern.,10
28747344,0,we were installed last wednesday then after an hour LOS agad til now and walang update kahit nag advise kayo withon 24 hours!!! basura talaga kayo wala lang choice mga tao gusto nyo lang kumita,0
28747865,8,Ok lang,9
28747472,5,Kasi sinabi ko na urgent kasi nagwowowrok from home ako hanggang ngayon di pa din napupuntahan,4
28745361,10,Mabilis na pag responde,10
28746016,10,Mabait kausap may care talaga sya,10
28716337,9,"Ms Diane , She’s very accommodating even  i hold her on the phone almost 5mins waited a long time. I appreciated that kind of attitude.",8
28530702,10,"You'll be connected to agents easily and they're extremely helpful. Kudos to Chloe, Matt & Mike",10
28575234,9,Mabilis mag port in from other networks.,9
28570160,6,8,8
28736380,5,"Hindi ako ang tumatawag, kundi ang pamankin ko there's an an incident na pinag baksakan sya ng telephone ng kausap nya sa customer service.",5
28720125,8,"Courteous, and quite fast service",8
28746217,10,maayos kausap yung cs nyo,10
28737514,7,"We agreed over the call that my online application will be canceled, so I can apply in store. However, I am still receiving emails about my online application which should have been already endorsed for cancellation as I already applied in store.",8
28743153,9,The customer service representative was very helpful,9
28746220,0,"Poor services, sayang binabayad namin laging walang dial tone & internet. GAWAN NYO SANA NG ACTION YAN!!!",3
28746113,2,The local logistics are not responsive to queries,10
28739749,5,Depende coz minsan may error sila and services ay di complete,5
28571412,0,"Di ka makakatawag pag walang net, wala rin dial tone. yung chat support di ginagawa yung ticket kaagad, iba iba yung rason ang binibigay once makatawag via load. lakas din makakain ng load. yung app naman very low quality same with the website.",3
28564584,10,Mabilis sumagot ang costumer service,9
28567904,7,I haven't received the sim till now,8
28512694,0,Bulok,0
28569410,10,Mabilis ang action,10
28735180,0,Customer service doesnt resolve the concern and you cant provide a quality service in a timely manner.,0
28693717,8,Okay sya kausap.na explain nman nya.but am still following up my request for relocation.thank you.,7
28523056,7,"Would have given a perfect 10 if my issue was resolved in about 3 days, not 2 weeks.",8
28743730,0,No answer got from that woman.  She put me on hold for nothing.,0
28740114,7,Sdd,7
28731079,8,Tagal ng paghintay,9
28731648,8,Madalas kami mg karoon ng lost of service ng ilan araw napapadalas na hindi tulad ng mga nakaraang taon,10
28743009,7,"Patient customer service, respectful",5
28743166,10,Ang bait ng agent na nakausap ko. Na explain nya ng maayos yung concern ko.,10
28711290,0,Lousy service,0
28553813,8,"Madali naman tumawag sa inyo , ang problema lang 3 working days bago nagagawa kung anong problema",8
28743142,10,Customer representative was lively to chat with...very fast to access  the info I need,10
28743463,7,Na ayus naman problema ko sa Inyo,10
28743520,4,Masungit ang customer care representative na nakausap ko,2
28605929,5,tumawag ako para ayusin net namin tatlong araw ng wala tumawg ako sa hotline binigyan nmn ako ng ticket last pinuntahn ng lineman last Wednesday at naayis eto. nablik ang net kaya lng landlines namin may tone pag inangat pero pag idadial mo na wlang keyoad tone d ko din naggmit ang signal blackbox. Nong naayis net namin d oa naibnlik ang net s akatbi namin bahy ngayon po nong Thursday January 24 may ng ayos dito sa tabi namin gusto hinahatk nya ng hinahtak ang cable tapos gusto nya pumasok sa bahy nag tataka ako bakit sya paosok d na man sa amin ang inaayos at kung kelan oxalis ako at walang tao ska ng pupumilit pumasok. Simula Thursday hanggang ngayon wala kmi net umalis Yong lineman wala kami net sa katbi namin meron. baka.nmn po mabigyan ng action eto sa 42 martinez St mayoajo caloocan City Richard Mandane po,7
28569577,10,Mabilis pag process ng among request salamat,10
28562814,6,Slow internet,6
28659467,10,sa naging rason ng aking pgtawag sa pldt ay mabilis nman agad nilang inaksyunan ang aking nging prb tru pldt wifi.. at ang bait ng aking nakausap sa fone pati ang ngcheck dito sa aming bahay ay mabait at tinugunan tlga ang aking concerns..,10
28543887,7,Intermittent connection na po ang service ninyo.,7
28567992,10,Easy to dial and its free,8
28569978,7,Your service is much faster now but the line- fiber bundle with phone line is spotty and often slow. Not living up to it’s promised speed,7
28738172,8,Caller knows my question,8
28742184,10,Agent is nice and provided all the information i need. Thank to her,10
28734080,6,"Repair service is poor. They sent a text message at 12:50AM, saying that the problem was resolved. However, they should have contacted us first if the problem was actually resolved before closing a repair ticket. In my case, they closed a repair ticket without my knowledge while the problem still exists, even upto this moment. Furthermore, they sent a message at wee hours, hence, it was not noticed immediately. When I made a follow-up, they have to open another repair ticket, & they want me to wait for another more days.",5
28567752,7,Took a whille to see reference numbers,8
28571591,2,"Aabot ng ilang araw bago bumalik yung internet connection, mabagal ang aksyon kapag may mga problema ang customer.",2
28738775,10,She was able to assist me with my concern.,10
28572555,10,Maayus at nasasagot nang maayus Ang aking mga Tanong .,10
28572533,0,Pldt cares online in twitter is not timely. They don't even check recent chats and keep on repeating the same information. They are not helpful and not willing to help. They are not accommodating too.,0
28572766,8,The pldt customer service was good. It addressed my urgent issue.,8
28572547,9,"Sometimes, hindi consistent yung service.",10
28563119,7,Considering walang competition ang PLDT palaging nasidira ang lunya,7
